1.607;Mini Kibe Bovino PERDIGÃO;Grama;11811;0.04;1;160;12;12;8;0.04;4;9.4;940
1.608;Mini Kibe Bovino SADIA;Grama;11811;0.04;1;196;12;10;12;0;0;9.28;928
1.609;Pargo (peixe);Grama;11811;0.01;1;97;0;20;1;0;0;0;0
1.610;Alcaparra Espanhola LA PASTINA;Grama;11811;0.07;1;0;0;0;0;0;0;2;200
1.611;Pargo Vermelho (peixe);Grama;11811;0.01;1;94;0;21;1;0;0;0;0
1.612;Alcaparra Espanhola LUXEAPERS;Grama;11811;0.07;1;0;70;0;0;0;0;21;2100
1.613;Pasta de Enchova (peixe);Grama;11811;0.01;1;202;4;20;12;0;0;0;0
1.614;Alcaparra Espanhola LUXEAPERS;Grama;11811;0.07;1;0;7;0;0;0;0;21;2100
1.615;Patê Atum COQUEIRO com Pimenta;Grama;11811;0.1;1;230;0;9;21;0;0;0.68;68
1.616;Aspargos Branco MARCOL;Grama;11811;0.01;1;21;3;1;0;0.01;1;3.86;386
1.617;Peixe de Água Doce Salgado. (em média);Grama;11811;1;1;193;0;40;2;0;0;0;0
1.618;Aspargos LA PASTINA;Grama;11811;0.07;1;0;0;0;0;0;0;3;300
1.619;Peixe de Água Doce. cozido. (em média);Grama;11811;0.01;1;104;0;23;1;0;0;0;0
1.620;Aspargos Verde MARCOL;Grama;11811;0.01;1;21;3;1;0;0.01;1;3.86;386
1.621;Peixe de Água Doce. crú. (em média);Grama;11811;0.01;1;75;0;17;1;0;0;0;0
1.622;Beterraba em Conserva HEMMER;Grama;11811;0.07;1;33;0;0;0;0;0;5;500
1.623;Peixe de Água Doce. frito. (em média);Grama;11811;0.01;1;516;0;39;39;0;0;0;0
1.624;Beterraba em Cubos BONDUELLE;Grama;11811;0.01;1;29;6;0;0;0.01;1;3.14;314
1.625;Peixe de Mar. cozido. (em média);Grama;11811;0.01;1;104;0;23;1;0;0;0;0
1.626;Bife Vegetal SUPERBOM;Grama;11811;0.02;1;140;2;22;5;0.08;8;5.2;520
1.627;Peixe de Mar. cru. (em média);Grama;11811;0.01;1;83;0;16;2;0;0;0;0
1.628;Broto de Soja BONDUELLE;Grama;11811;0.01;1;17;2;1;0;0.01;1;3.33;333
1.629;Peixe de Mar. defumado. (em média);Grama;11811;1;1;178;0;39;3;0;0;0;0
1.630;Cebolinha BRASCEN;Grama;11811;0.07;1;27;7;0;0;0;0;12.67;1267
1.631;Peixe de Mar. em conserva. (em média);Grama;11811;1;1;244;0;24;16;0;0;0;0
1.632;Cebolinha Italiana no Vinagre de Vinho LA PASTINA;Grama;11811;0.01;1;0;7;0;0;0;0;0;0
1.633;Peixe de Mar. frito. (em média);Grama;11811;1;1;371;0;29;26;0;0;0;0
1.634;Cenoura Extra Fina BONDUELLE;Grama;11811;0.02;1;27;4;0;0;0.02;2;3.45;345
1.635;Chucrute HEMMER;Grama;11811;0.07;1;0;0;0;0;0;0;7;700
1.636;Peixe do gênero Alosa. assado com bacon;Grama;11811;1;1;201;0;23;11;0;0;0;0
1.637;Peixe Espada. cru;Grama;11811;1;1;116;0;17;5;0;0;0;0
1.638;Cogumelo LUCA;Grama;11811;0.07;1;20;33;3;0;0.07;7;3.47;347
1.639;Corações de Alcachofra LA PASTINA;Grama;11811;0.07;1;67;13;0;0;0;0;2.67;267
1.640;Corações de Alcachofras Cortados BONDUELLE;Grama;11811;0.01;1;24;2;2;0;0.02;2;03.06;306
1.641;Ervilha CASINO;Grama;11811;0.01;1;84;17;4;0;0.03;3;4.31;431
1.642;Ervilha com Milho TWIST;Grama;11811;0.07;1.33;27;0;0;0;0;0;2;200
1.643;Ervilha Extra Fina BONDUELLE;Grama;11811;0.07;1;67;13;0;0;0;0;3;300
1.644;Ervilha QUERO;Grama;11811;0.01;1;85;15;0;0;0.02;2;4.61;461
1.645;Ervilha Reid ARISCO;Grama;11811;0.07;1;67;13;0;0;0;0;1.67;167
1.646;Ervilha Reid ETTI;Grama;11811;0.01;1;87;15;6;0;0.05;5;3.9;390
1.647;Ervilha TIA ANASTÁCIA;Grama;11811;0.01;1;110;21;1;2;0;0;7.2;720
1.648;Ervilha TWIST;Grama;11811;0.07;1;100;20;7;0;0;0;4.33;433
1.649;Ervilhas e Cenouras Muito Finas BONDUELLE;Grama;11811;0.04;1;80;12;4;0;0.04;4;2.4;240
1.650;Feijão Branco BONDUELLE;Grama;11811;0.03;1;100;17;7;0;0.07;7;3;300
1.651;Feijão Branco Temperado HEMMER;Grama;11811;0.07;1;100;13;0;0;0;0;5.33;533
1.652;Feijão Verde BONDUELLE;Grama;11811;0.03;1;100;17;7;0;0.07;7;2.67;267
1.653;Feijoada SWIFT;Grama;11811;0.01;1;108;7;8;5;0.03;3;6.5;650
1.654;Fundo de Alcachofra CASÍNO;Grama;11811;0.01;1;28;34;17;0;0.18;18;0.06;6
1.655;Grão de Bico BONDUELLE;Grama;11811;0.03;1;133;20;7;3;0.07;7;3.67;367
1.656;Jardineira de Legumes ETTI;Grama;11811;0.01;1;65;12;4;0;0.03;3;3.9;390
1.657;Lentilha Preparada em Conserva CASÍNO;Grama;11811;0.01;1;81;13;6;0;0;0;0.01;1
1.658;Macedônia de Legumes BONDUELLE;Grama;11811;0.01;1;29;4;1;0;0.03;3;1.71;171
1.659;Milho Verde CASINO;Grama;11811;0.01;1;64;12;2;1;0.03;3;3.69;369
1.660;Milho Verde Cozido à Vapor ARISCO;Grama;11811;0.07;1;67;2;0;0;0;0;0;0
1.661;Milho Verde Embalado à Vácuo BONDUELLE;Grama;11811;0.01;1;114;23;3;1;0.03;3;1.43;143
1.662;Milho Verde ETTI;Grama;11811;0.01;1;79;13;3;2;0.04;4;2.73;273
1.663;Milho Verde JUREMA;Grama;11811;0.07;1;67;2;0;0;0;0;0;0
1.664;Milho Verde MINHA QUINTA;Grama;11811;0.07;1;67;13;0;0;0;0;0.2;20
1.665;Milho Verde QUERO;Grama;11811;0.07;1;67;13;0;23;0;0;4;400
1.666;Milho Verde SWIFT;Grama;11811;0.05;1;75;15;5;0;0;0;2;200
1.667;Milho Verde TIA ANASTÁCIA;Grama;11811;0.01;1;102;19;1;1;0.01;1;1.35;135
1.668;Milho Verde TWIST;Grama;11811;0.07;1;67;13;0;0;0;0;2;200
1.669;Mini Milho LUCA;Grama;11811;0.01;1;20;1;3;0;0.03;3;3.86;386
1.670;Mini Milho VALE FÉRTIL;Grama;11811;0.07;1;0;0;0;3;0;0;2;200
1.671;Palmito Açaí HEMMER;Grama;11811;0.01;1;30;4;3;0;0;0;7.5;750
1.672;Palmito Açaí IVAÍ;Grama;11811;0.02;1;2;0;2;0;0.03;3;12.54;1254
1.673;Palmito Palmera Real MH;Grama;11811;0.01;1;20;3;2;0;0.03;3;2.4;240
1.674;Palmito PRIMUS;Grama;11811;0.01;1;20;2;3;0;0.01;1;0.38;38
1.675;Palmito Pupunha BONDUELLE;Grama;11811;0.01;1;30;4;3;1;0.01;1;3.5;350
1.676;Palmito Pupunha GINI Prata;Grama;11811;0.02;1;86;3;2;0;0.01;1;1.78;178
1.677;Pepininhos com Azeite de Oliva LA PASTINA;Grama;11811;0.01;1;10;2;1;1;0;0;2.5;250
1.678;Pepino Agridoce em Conserva COACHMANS;Grama;11811;0.07;1;67;13;0;0;0;0;3.67;367
1.679;Pepino Condimentado Suave HEMMER;Grama;11811;0.01;1;0;0;0;0;0;0;7.5;750
1.680;Pepino Conserva LUCA;Grama;11811;0.07;1;20;7;0;0;0;0;4;400
1.681;Pepino Cornichon BRASCEN Vidro;Grama;11811;0.07;1;70;1;1;0;0.02;2;0.22;22
1.682;Pepino Cornichon LUCA;Grama;11811;0.07;1;20;7;0;0;0;0;4;400
1.683;Pepino Cornichon VALE FÉRTIL;Grama;11811;0.07;1;0;0;0;0;0;0;143.33;14333
1.684;Pepino Orgânico FAZENDA & CASA;Grama;11811;0.02;1;20;4;0;0;0.02;2;4.32;432
1.685;Pickles Misto LUCA;Grama;11811;0.07;1;7;0;0;0;0;0;9.33;933
1.686;Pickles Misto VALE FÉRTIL;Grama;11811;0.07;1;33;0;0;0;0;0;14.33;1433
1.687;Pimentão Vermelho sem Pele em Conserva BONDUELLE;Grama;11811;0.04;1;44;9;0;0;0;0;1.78;178
1.688;Pimentão Vermelho sem Pele PALADORO;Grama;11811;0.02;1;25;5;2;0;0;0;0;0
1.689;Presuntada SWIFT;Grama;11811;0.02;1;260;4;14;20;0;0;2.8;280
1.690;Relish de Beterraba COACHMANS;Grama;11811;0.01;1;70;16;1;2;0;0;4.32;432
1.691;Relish de Tomate Verde COACHMANS;Grama;11811;0.07;1;33;7;0;0;0;0;6.67;667
1.692;Repolho Roxo HERMMER;Grama;11811;0.07;1;33;0;0;0;7;700;0.53;53
1.693;Salmão Chileno Ralado RALUN;Grama;11811;0.02;1;126;0;20;5;0;0;5.6;560
1.694;Salsicha Alemã FRANKFURTER MEICA;Grama;11811;0.01;1;239;1;12;21;0;0;0;0
1.695;Salsicha Petisco SWIFT;Grama;11811;0.03;1;233;7;13;17;0;0;8.33;833
1.696;Salsicha Vegetal SUPERBOM;Grama;11811;0.03;1;132;3;18;7;0.11;11;5;500
1.697;Seleta de Legumes com Milho ETTI;Grama;11811;0.01;1;65;12;3;0;0.04;4;3.9;390
1.698;Seleta de Legumes JUREMA;Grama;11811;0.07;1;67;13;0;0;0;0;0;0
1.699;Seleta de Legumes QUERO;Grama;11811;0.07;1;67;13;0;0;0;0;4;400
1.700;Seleta de Legumes TWIST;Grama;11811;0.07;1;100;13;7;0;0;0;2;200
1.701;Tomate Italiano em Cubos LA PASTINA;Grama;11811;0.02;1;21;4;1;0;0;0;0.16;16
1.702;Tomate Seco CIA DAS ERVAS;Grama;11811;0.01;1;375;8;49;20;0;0;04.06;406
1.703;Tremoço Português RAIOLA;Grama;11811;0.01;1;269;5;8;2;0.01;1;3.2;320
1.704;Tremoços em Conserva MAÇARICO;Grama;11811;0.02;1;100;8;10;3;0.05;5;9.67;967
1.705;Vagem Extra Fina BONDUELLE;Grama;11811;0.01;1;27;4;1;0;0.03;3;2.67;267
1.707;Açúcar Light UNIÃO;Grama;11811;0.33;1;400;100;0;0;0;0;0;0
1.708;Adoçante em Pó DOCE MENOR;Grama;11811;1.25;1;425;101;5;0;0;0;12.19;1219
1.709;Adoçante em Pó GOLD;Grama;11811;1.25;1;375;9;1;0;0.6;60;0.63;63
1.710;Adoçante em Pó MID SUGAR;Grama;11811;0.33;1;333;100;0;0;0;0;0;0
1.711;Adoçante em Pó STEVITA;Grama;11811;1.25;1;463;116;0;0;0;0;0;0
1.712;Adoçante em Pó ZERO CAL;Grama;11811;1.25;1;375;94;0;0;0;0;0.09;9
1.713;Adoçante Líquido ADOCYL;Grama;11811;1;1;1;3;0;0;0;0;0.54;54
1.714;Adoçante Líquido com Aspartame ZERO CAL;Grama;11811;1;1;2;1;0;0;0;0;0.01;1
1.715;Adoçante Líquido DOCE MENOR;Grama;11811;1;1;0;0;0;0;0;0;0.7;70
1.716;Adoçante Líquido FINN;Grama;11811;1;1;10;3;0;0;0;0;0.2;20
1.717;Adoçante Líquido FINN Cristal;Grama;11811;1;1;20;1;0;0;0;0;1;100
1.718;Adoçante Líquido GOLD;Grama;11811;1;1;34;11;2;0;0.01;1;0.01;1
1.719;Adoçante Líquido STEVITA;Grama;11811;1;1;0;0;0;0;0;0;0;0
1.720;Adoçante Líquido ZERO CAL;Grama;11811;1;1;1;3;0;0;0;0;0.54;54
1.721;IOIÔ Cremoso Multipack HERSHEYS;Grama;11811;0.01;1;71;9;0;4;0;0;0;0
1.722;Bala Butter Toffee de Chocolate ARCOR;Grama;11811;0.14;1;500;71;0;21;0;0;2.86;286
1.723;Bala Butter Toffee Leite ARCOR;Grama;11811;0.16;1;476;63;0;16;0;0;3.17;317
1.724;Bala de Baunilha com Leite Condensado ALPENLIEBE;Grama;11811;0.01;1;410;88;1;6;0;0;5.3;530
1.725;Bala de Café Cappuccino SUPRA SUMO;Grama;11811;0.01;1;63;13;1;1;0;0;0.05;5
1.726;Bala de Canela SUCCESS Pacote;Grama;11811;0.19;1;381;95;0;0;0;0;0;0
1.727;Açúcar. xarope de glucose. e maltodextrina. contém: aroma artificial de canela; solução de corante artificial bordeauxs;Grama;11811;0.21;1;426;85;0;0;0;0;0;0
1.728;Bala de Gelatina Beijos Sabor Morango FINI;Grama;11811;0.01;1;25;6;0;0;0;0;0;0
1.729;Bala de Gelatina Dentaduras FINI;Grama;11811;0.01;1;280;76;8;1;0;0;0;0
1.730;Bala de Gelatina Juicy Jellies FINI;Grama;11811;0.1;1;293;67;6;0;0;0;0;0
1.731;Bala de Gelatina Ursinhos FINI;Grama;11811;0.1;1;293;67;6;0;0;0;0;0
1.732;Bala de Gergelim ISTAMBUL;Grama;11811;0.05;1;100;20;0;3;0.1;10;0;0
1.733;Bala de Goma Deliket DORI;Grama;11811;0.6;1;350;90;0;0;0;0;0;0
1.734;Bala de Goma Gomets DORI;Grama;11811;0.2;1;400;100;0;0;0;0;0.5;50
1.735;Bala de Hortelã Kids ARCOR;Grama;11811;0.21;1;426;106;0;0;0;0;0;0
1.736;Bala de Iogurte 7 Belo ARCOR;Grama;11811;0.21;1;426;85;0;0;0;0;0;0
1.737;Bala de Iogurte JUQUINHA;Grama;11811;0.22;1;444;89;0;0;0;0;0;0
1.738;Bala de Leite Inglesa;Grama;11811;1;1;686;35;3;60;0;0;0;0
1.739;Bala de Leite Maltado;Grama;11811;1;1;475;63;8;25;0;0;0;0
1.740;Bala de Limão SUPRA SUMO;Grama;11811;0.05;1;365;90;0;0;0;0;0;0
1.741;Bala de Maça Verde SUPRA SUMO;Grama;11811;0.05;1;365;90;0;0;0;0;0;0
1.742;Bala de Marshmallow;Grama;11811;1;1;479;60;8;22;0;0;0;0
1.743;Bala de Menta Cristal ARCOR;Grama;11811;0.01;1;17;4;0;0;0;0;0;0
1.744;Bala de Menta SUPRA SUMO;Grama;11811;0.03;1;37;9;0;0;0;0;0;0
1.745;Bala de Toffee Leite Kids ARCOR;Grama;11811;0.2;1;1965;400;15;35;0;0;5.3;530
1.746;Bala de Tutti Frutti CHILE BOLETE;Grama;11811;0.19;1;385;96;0;0;0;0;0;0
1.747;Bala Dura;Grama;11811;1;1;384;97;0;0;0;0;0;0
1.748;Bala Jelly de Alga MIYAKO;Grama;11811;0.1;1;170;50;0;0;0;0;2.5;250
1.749;Bala Natural Banana Passa com Gergelim MANDARA;Grama;11811;0.13;1;313;63;0;0;0;0;0;0
1.750;Bala Natural Banana Passa MANDARA;Grama;11811;0.13;1;313;63;0;0;0;0;0;0
1.751;Bala Natural de Figo Passa MANDARA;Grama;11811;0.13;1;313;63;0;0;0;0;0;0
1.752;Bala Pan PAULISTINHA;Grama;11811;0.3;1;303;91;0;0;0;0;0;0
1.753;Bala recheada com geléia;Grama;11811;1;1;366;93;0;0;0;0;0;0
1.754;Bala Recheada com Menta ARCOR;Grama;11811;0.01;1;22;5;0;0;0;0;0;0
1.755;Bala Recheada de Frutas ARCOR;Grama;11811;0.17;1;417;100;0;0;0;0;0;0
1.756;Bala Recheado com Mel ARCOR;Grama;11811;0.2;1;400;120;0;0;0;0;0;0
1.757;Bala Sortida JUQUINHA;Grama;11811;0.22;1;444;89;67;0;0;0;0;0
1.758;Caramelo de Framboesa FRUMELO;Grama;11811;0.05;1;400;85;0;6;0;0;0;0
1.759;Caramelo de Maça Verde FRUMELO;Grama;11811;0.01;1;70;15;0;1;0;0;0.74;74
1.760;Caramelo de Morango com Creme de Leite FRUIT-TELLA;Grama;11811;0.26;1;526;105;0;13;0;0;2.11;211
1.761;Caramelo de Morango FRUIT-TELLA;Grama;11811;0.05;1;75;20;0;0;0;0;0;0
1.762;Confeito de Amendoim M&M´s;Grama;11811;0.03;1;500;57;10;23;0;0;0;0
1.763;Confeito de Chocolate M&M´s;Grama;11811;0.03;1;500;70;3;23;0;0;0;0
1.764;Confeito de Frutas SKITTLES;Grama;11811;0.1;1;400;90;0;40;0;0;0;0
1.765;Confeito SPARKIES;Grama;11811;0.1;1;40;10;0;0;0;0;0;0
1.766;Confeitos de Canela MENTOS;Grama;11811;0.37;1;370;111;0;0;0;0;0;0
1.767;Confeitos de Frutas MENTOS;Grama;11811;0.37;1;370;111;0;0;0;0;0;0
1.768;Confeitos de Frutas Vermelhas MENTOS;Grama;11811;0.37;1;111;0;0;0;0;0;0;0
1.769;Confeitos de Hortelã MENTOS;Grama;11811;0.37;1;370;111;0;0;0;0;0;0
1.770;Confeitos Ice Mint MENTOS;Grama;11811;0.37;1;370;111;0;0;0;0;0;0
1.771;Drops Creamy de Laranja HALLS;Grama;11811;0.55;3.9;95;0;0;0;0;0;0;0
1.772;Drops Creamy de Melão HALLS;Grama;11811;0.05;1;390;95;0;0;0;0;0;0
1.773;Drops de Cereja HALLS;Grama;11811;0.27;1;378;109;0;0;0;0;0;0
1.774;Drops de Menta HALLS;Grama;11811;0.27;1;405;108;0;0;0;0;0;0
1.775;Drops de Morango HALLS;Grama;11811;0.27;1;405;108;0;0;0;0;0;0
1.776;Drops de Tangerina LOWÇUCAR;Grama;11811;0.4;1;0;80;0;0;0;0;0;0
1.777;Mini Pastilha de Canela TRIDENT;Grama;11811;0.05;1;240;100;0;0;0;0;0;0
1.778;Mini Pastilha de Menta TRIDENT;Grama;11811;0.05;1;240;100;0;0;0;0;0;0
1.779;Pastilha de Cereja;Grama;11811;0.59;1;294;118;0;0;0;0;0;0
1.780;Pastilha de Cereja TIC TAC;Grama;11811;0.06;1;394;100;0;0;0;0;0;0
1.781;Pastilha de Laranja TIC TAC;Grama;11811;2.04;1;384;96;0;0;0;0;0;0
1.782;Pastilha de Menta TIC TAC;Grama;11811;2.04;1;390;98;0;0;0;0;0;0
1.783;Pastilha Forte GAROTO;Grama;11811;0.59;1;588;118;0;0;0;0;0;0
1.784;Pirulito Big Big ARCOR;Grama;11811;0.06;1;375;94;0;0;0;0;0;0
1.785;Pirulito de Framboesa 7 Belo ARCOR;Grama;11811;0.01;1;81;0;0;1;0;0;0.44;44
1.786;Goma de Mascar Sabor Frutas Tropicais HAPPYDEN;Grama;11811;0.73;1;0;0;0;0;0;0;0;0
1.787;Chiclete Sabor Hortelã BUBBALOO;Grama;11811;0.18;1;273;73;0;0;0;0;0;0
1.788;Chiclete Sabor Morango BUBBALOO;Grama;11811;0.18;1;273;73;0;0;0;0;0;0
1.789;Chiclete Sabor Morango HIP HOP;Grama;11811;0.05;1;305;75;0;0;0;0;0;0
1.790;Chiclete Sabor Salada de Frutas BUBBALOO;Grama;11811;0.18;1;364;73;0;0;0;0;0;0
1.791;Chiclete Sabor Tangerina BUBBALOO;Grama;11811;0.18;1;182;42;0;0;0;0;0;0
1.792;Chiclete Sabor Tutti-Frutti BUBBALOO;Grama;11811;0.18;1;273;73;0;0;0;0;0;0
1.793;Chiclete Sabor Uva HIP HOP;Grama;11811;0.04;1;280;76;0;0;0;0;0;0
1.794;Goma de Mascar Clorofila HAPPYDENT;Grama;11811;0.67;1;30;0;0;0;0;0;0;0
1.795;Goma de Mascar Freshmint TRIDENT;Grama;11811;0.59;1;176;71;0;0;0;0;0;0
1.796;Goma de Mascar Melancia Ácida FINI;Grama;11811;0.1;1;340;68;0;0;0;0;0.07;7
1.797;Goma de Mascar Ovos de Dinossauro FINI;Grama;11811;0.33;1;367;77;0;0;0;0;0;0
1.798;Goma de Mascar Sabor Canela TRIDENT;Grama;11811;0.59;1;176;59;0;0;0;0;0;0
1.799;Goma de Mascar Sabor Cereja HALLS Icegum;Grama;11811;0.01;1;8;2;0;0;0;0;0;0
1.800;Goma de Mascar Sabor Hortelã TRIDENT;Grama;11811;0.59;1;118;59;0;0;0;0;0;0
1.801;Goma de Mascar Sabor Hortelã TRIDENT White;Grama;11811;0.73;1;365;153;0;0;0;0;0;0
1.802;Goma de Mascar Sabor Menta HAPPYDENT;Grama;11811;0.73;1;146;66;0;0;0;0;4.38;438
1.803;Goma de Mascar Sabor Menta TRIDENT;Grama;11811;0.59;1;176;59;0;0;0;0;0;0
1.804;Goma de Mascar Sabor Menta TRIDENT White;Grama;11811;0.73;1;146;73;0;0;0;0;0;0
1.805;Goma de Mascar Sabor Morango TRIDENT;Grama;11811;0.59;1;176;59;0;0;0;0;0;0
1.806;Goma de Mascar Sabor Morango TRIDENT White;Grama;11811;0.59;1;118;59;0;0;0;0;0;0
1.807;Goma de Masgar Sabor Tutti Frutti FRUITTELLA;Grama;11811;0.73;1;0;0;0;0;0;0;0;0
1.808;Chocolate Branco Galak NESTLÉ;Grama;11811;0.03;1;567;53;7;33;0;0;1.17;117
1.809;Bolinhas de Chocolate ao Leite GAROTO;Grama;11811;0.17;1;533;62;0;30;0;0;0;0
1.810;Bombom Alpino NESTLÉ;Grama;11811;0.08;1;538;62;0;31;0;0;0;0
1.811;Bombom Branco Recheado Laka Bis LACTA;Grama;11811;0.13;1;533;67;0;27;0;0;0;0
1.812;Bombom com Lícor de Cereja SANTA EDWIGES;Grama;11811;0.07;1;571;50;0;36;0;0;0;0
1.813;Bombom Crocante GAROTO;Grama;11811;0.08;1;500;58;0;25;0;0;02.08;208
1.814;Bombom de Baunilha. com nozes;Grama;11811;1;1;429;64;4;18;0;0;0;0
1.815;Bombom de Cereja ao Licor TOPCAU;Grama;11811;0.08;1;433;67;0;15;0;0;0;0
1.816;Bombom de Chocolate;Grama;11811;1;1;542;186;7;32;0;0;0;0
1.817;Bombom de Morango Bis LACTA;Grama;11811;0.13;1;467;53;0;27;0;0;0;0
1.818;Bombom FERRERO ROCHER;Grama;11811;0.08;1;560;40;12;0;0;0;0;0
1.819;Bombom Mundy Collection GAROTO;Grama;11811;0.08;1;560;56;0;36;0;0;0;0
1.820;Bombom Ouro Branco LACTA;Grama;11811;0.05;1;186;60;9;28;0;0;1.86;186
1.821;Bombom Recheado Bis LACTA;Grama;11811;0.13;1;467;67;0;27;0;0;0;0
1.822;Bombom Recheado com Avelã Lancy LACTA;Grama;11811;0.03;1;533;57;7;30;0;0;1;100
1.823;Bombom Serenata de Amor GAROTO;Grama;11811;0.05;1;500;60;5;30;0;0;1.25;125
1.824;Bombom Sonho de Valsa Chocolate Branco LACTA;Grama;11811;0.05;1;512;60;9;28;0;0;1.4;140
1.825;Bombom Sonho de Valsa LACTA;Grama;11811;0.05;1;512;65;5;28;0;0;1.4;140
1.826;Bombom Sortido Personalidades GAROTO;Grama;11811;0.08;1;560;56;8;32;0;0;0;0
1.827;Bombom Surreal de Amendoim GAROTO;Grama;11811;0.03;1;533;57;10;30;0;0;0.83;83
1.828;Bombom Surreal de Chocolate Branco GAROTO;Grama;11811;0.05;1;500;60;45;5;0;0;0;0
1.829;Bombom Surreal de Chocolate GAROTO;Grama;11811;0.05;1;500;60;45;5;0;0;0;0
1.830;Bombons Corações de Avelã MONTEVÉRGINE;Grama;11811;0.07;1;572;59;6;35;0.02;2;0.83;83
1.831;Bombons Noite de Gala Branco NEUGEBAWER;Grama;11811;0.05;1;541;54;0;32;0;0;1.35;135
1.832;Chocolate Alpino NESTLÉ;Grama;11811;0.03;1;533;60;7;30;0;0;0;0
1.833;Chocolate Amargo;Grama;11811;1;1;615;29;6;53;0;0;0;0
1.834;Chocolate ao Leite;Grama;11811;1;1;405;74;2;10;0;0;0;0
1.835;Chocolate ao Leite Baton GAROTO;Grama;11811;0.04;1;520;60;4;30;0;0;0.29;29
1.836;Chocolate ao Leite Chokito NESTLÉ;Grama;11811;0.03;1;469;75;3;16;0;0;1.25;125
1.837;Chocolate ao Leite Classic NESTLÉ;Grama;11811;0.03;1;533;60;7;30;0;0;0;0
1.838;Chocolate ao Leite com Amendoim Max GAROTO;Grama;11811;0.04;1;520;48;10;34;0.03;3;0.56;56
1.839;Chocolate ao Leite com Avelã Talento GAROTO;Grama;11811;0.03;1;567;50;10;37;0.03;3;1;100
1.840;Chocolate ao Leite com Caju e Passas GAROTO;Grama;11811;0.03;1;533;53;10;30;0;0;1;100
1.841;Chocolate ao Leite com Castanha de Caju Classic NESTLÉ;Grama;11811;0.03;1;533;60;7;30;0;0;0;0
1.842;Chocolate ao Leite com Castanha de Caju GAROTO;Grama;11811;0.03;1;533;53;10;33;0;0;1.17;117
1.843;Chocolate ao Leite com Castanha do Pará Talento GAROTO;Grama;11811;0.03;1;567;50;10;37;0.03;3;1;100
1.844;Chocolate ao Leite com Cookies de Chocolate HERSHEY´S;Grama;11811;0.03;1;517;60;7;27;0;0;1.33;133
1.845;Chocolate ao Leite com Flocos GAROTO;Grama;11811;0.03;1;533;57;10;30;0;0;1.67;167
1.846;Chocolate ao Leite com Flocos LACTA;Grama;11811;0.03;1;533;60;7;27;0;0;2.17;217
1.847;Chocolate ao Leite com Nozes;Grama;11811;1;1;401;66;4;18;0;0;0;0
1.848;Chocolate ao Leite Cream Milka LACTA;Grama;11811;0.03;1;567;53;7;37;0;0;1;100
1.849;Chocolate ao Leite Cremoso Kisses HERSHEY´S;Grama;11811;0.22;1;652;65;0;33;0;0;0;0
1.850;Chocolate ao Leite Crocante GAROTO;Grama;11811;0.03;1;533;57;10;30;0;0;0.83;83
1.851;Chocolate ao Leite Crocante HERSHEY´S;Grama;11811;0.03;1;533;60;7;30;0;0;0;0
1.852;Chocolate ao Leite Crocante Kisses HERSHEY´S;Grama;11811;0.22;1;652;65;0;33;0;0;0;0
1.853;Chocolate ao Leite Extra Creamy HERSHEY´S;Grama;11811;0.03;1;533;57;7;33;0;0;0;0
1.854;Chocolate ao Leite GAROTO;Grama;11811;0.03;1;533;57;10;30;0;0;1.17;117
1.855;Chocolate ao Leite HERSHEY´S 75g;Grama;11811;0.22;1;2826;326;43;152;0;0;6.52;652
1.856;Chocolate ao Leite LACTA;Grama;11811;0.03;1;533;57;7;30;0;0;1.33;133
1.857;Chocolate ao Leite Milka LACTA;Grama;11811;0.04;1;516;60;6;28;0;0;1.24;124
1.858;Chocolate ao Leite Nescau NESTLÉ;Grama;11811;0.03;1;656;81;3;34;0;0;0;0
1.859;Chocolate ao Leite para Cobertura GAROTO;Grama;11811;0.03;1;533;57;7;33;0;0;0;0
1.860;Chocolate ao Leite para Cobertura LACTA;Grama;11811;0.03;1;533;57;10;30;0;0;1.83;183
1.861;Chocolate ao Leite para Cobertura NESTLÉ;Grama;11811;0.03;1;533;53;7;33;0.03;3;0;0
1.862;Chocolate ao Leite Sabor Menta MONTEVÉRGINE;Grama;11811;0.28;1;560;56;5;35;0.03;3;0.64;64
1.863;Chocolate Ball Nescau NESTLÉ;Grama;11811;0.03;1;467;73;3;20;0;0;1.17;117
1.864;Chocolate Branco Aerado Suflair NESTLÉ;Grama;11811;0.04;1;572;48;8;38;0;0;01.08;108
1.865;Chocolate Branco Baton GAROTO;Grama;11811;0.06;1;875;88;11;51;0;0;1.31;131
1.866;Chocolate Branco com Cereais e Uva Passa Talento GAROTO;Grama;11811;0.03;1;533;57;7;30;0;0;1;100
1.867;Chocolate Branco com Cookie GAROTO;Grama;11811;0.03;1;500;50;7;30;0;0;0;0
1.868;Chocolate Branco com Cookies HERSHEY´S;Grama;11811;0.03;1;533;57;10;33;0;0;01.03;103
1.869;Chocolate Branco com Frutas GAROTO;Grama;11811;0.03;1;533;57;7;33;0;0;0;0
1.870;Chocolate Branco DAN-TOP;Grama;11811;0.05;1;421;74;0;16;0;0;0;0
1.871;Chocolate Branco GAROTO;Grama;11811;0.03;1;567;57;7;33;0;0;0;0
1.872;Chocolate Branco HERSHEY´S;Grama;11811;0.03;1;567;57;10;33;0;0;0;0
1.873;Chocolate Branco Laka Cream LACTA;Grama;11811;0.03;1;533;57;10;30;0;0;2;200
1.874;Chocolate Branco Operata GAROTO;Grama;11811;0.04;1;668;60;6;30;0;0;0.37;37
